"paper_id","year","outbound_citations","inbound_citations"
18225303,2016,43,27
18226270,2013,116,42
18226925,2014,0,12
18227381,2006,1,2
18227945,2008,5,0
18228124,2014,25,9
18228240,2016,8,0
18228339,2008,38,66
18228687,2013,0,14
18228809,2013,25,11
146552838,2013,2,1
146553081,2016,20,2
146556552,2014,0,0
198625536,2019,19,0
198626475,2019,34,0
20740640,2004,42,0
20740652,2007,31,5
20740713,2017,27,3
20742550,2017,33,0
20742960,2002,28,16
20743490,2010,28,2
20746976,2013,18,3
20747288,2017,0,0
20747312,2017,39,1
20749426,2007,53,17
190890165,2019,16,0
190895251,2019,20,0
52861651,2011,21,1
52863807,2015,3,0
52865225,2016,0,9
52865609,2013,6,0
52867587,2007,34,0
52868485,2016,0,0
20610253,2017,31,0
20611337,2013,15,16
20612085,2010,20,7
20612132,2014,0,19
20612368,2006,20,12
20613212,2004,0,0
20616259,2007,26,36
20616478,2013,67,42
20616801,2006,27,10
20617023,2015,13,1
20617098,2004,9,28
20617868,2013,0,22
20619385,2004,10,0
20619657,2010,6,4
18900007,2013,18,7
18900232,2014,24,26
18900252,2013,20,11
18900514,2013,15,4
18900590,2002,56,50
18900813,2011,0,9
18900983,2011,96,22
18901123,2014,28,4
18901179,2011,41,21
18901415,2015,39,0
18901694,2007,20,2
18902028,2010,38,8
18902257,2015,0,4
18902660,2015,27,0
18903999,2004,0,12
18905149,2014,27,5
18905219,2014,18,8
18905756,2013,14,4
18907625,2013,65,0
18908243,2004,23,100
18908402,2012,42,9
16080807,2012,32,2
16082039,2016,44,13
16083388,2009,14,46
16085167,2014,46,4
16087103,2011,56,16
16087397,2014,31,60
16087407,2015,46,37
16087881,2012,0,0
16089344,2016,44,60
54860559,2013,0,0
54861267,2008,16,10
54863519,2014,2,0
54863853,2008,0,4
54863897,2009,0,1
54865111,2003,38,0
54865127,2008,37,5
54867112,2004,10,0
54867978,2008,1,0
54868217,2012,11,0
54869470,2017,22,0
54869922,2006,24,4
37830122,2015,5,0
37834215,2005,0,0
37835118,2003,29,39
37837138,2002,47,71
12371602,2015,34,22
12372528,2013,20,0
12372932,2009,37,6
12373141,2013,27,0
12373831,2012,170,47
12374004,2014,43,10
12374635,2016,29,11
12374762,2004,43,0
12375015,2004,10,6
12375935,2005,19,5
12376035,2005,54,6
12376037,2001,5,4
12376724,2005,26,70
12377828,2010,22,4
12378344,2015,10,1
12378512,2017,39,2
12378529,2019,98,0
12379766,2013,41,1
202723107,2019,0,0
202728301,2019,84,0
202728406,2019,32,0
202728440,2019,50,0
202729150,2019,33,0
2060453,2011,25,107
2061738,2017,98,3
2061906,2012,51,17
2063126,2011,1,2
2063193,2010,46,11
2063889,2016,63,3
2063932,2014,36,4
2064520,2012,26,12
2064804,2002,30,10
2065238,2001,2,6
2065625,2005,1,27
2065631,2006,30,68
2066165,2011,25,1
2066312,2011,24,23
2066350,2011,61,17
2067341,2017,41,2
2067454,2007,30,39
2068254,2004,34,2
2068728,2014,17,10
2068839,2007,13,16
2068905,2017,129,9
2068979,2014,38,9
2068995,2011,38,5
2069716,2012,90,26
201192243,2019,9,0
201192697,2019,1,0
201197346,2019,21,0
54720476,2008,15,1
54720797,2018,32,0
54722367,2009,0,3
54723286,2009,0,0
54723933,2008,5,0
54725031,2008,40,0
54728638,2010,14,5
54729073,2013,15,6
155801704,2016,28,0
155802090,2014,5,0
155802936,2019,34,1
155806728,2015,0,0
131761216,2014,3,0
131762721,2009,8,1
131763527,2016,5,0
131764783,2009,54,53
131767160,2018,5,0
55680993,2007,24,0
55680995,2017,6,0
55681794,2016,14,0
55682080,2011,33,3
55682546,2007,10,0
55682902,2013,18,1
55683347,2017,0,0
55683433,2016,24,2
55683751,2016,3,0
55683923,2003,23,18
55684252,2017,5,0
55685663,2018,37,1
55686079,2015,18,0
55686483,2011,8,1
55686509,2013,19,10
55687335,2014,0,0
55687691,2015,26,1
55689753,2017,2,0
22600306,2013,0,1
22601506,2017,29,3
22602273,2012,0,23
22602999,2005,20,72
22605275,2017,0,0
22605737,2015,20,0
22606451,2012,41,7
22606682,2006,39,6
22607434,2002,18,17
22607445,2004,29,4
22607979,2007,18,0
22608314,2014,34,0
22609008,2004,14,29
107980250,2010,0,0
156000962,2019,24,0
156001358,2008,25,1
156002921,2012,4,13
77405250,2008,6,3
79981487,2003,0,0
79985981,2017,5,0
79987686,2015,0,0
79988914,2016,8,1
71000173,2014,8,0
71000414,2013,4,1
71001281,2014,17,2
71001343,2012,22,2
71001784,2007,5,0
71002850,2008,0,5
7530025,2009,60,28
7530036,2013,3,6
7530073,2006,0,0
7530529,2014,40,39
7530766,2017,154,59
7530873,2016,16,2
7531134,2007,9,2
7531731,2016,84,5
7531762,2008,11,19
7532457,2007,70,0
7532768,2015,14,0
7533424,2012,17,2
7533474,2015,0,0
7534096,2015,80,10
7534646,2009,9,13
7535224,2009,17,14
7535385,2011,24,9
7535411,2013,32,4
7535420,2008,25,0
7535484,2013,17,50
7535929,2017,29,0
7536631,2009,15,3
7536695,2008,15,0
7536880,2009,12,7
7537703,2001,42,73
7538324,2010,7,0
7539101,2015,20,4
7539404,2016,34,2
7539874,2016,0,14
150521101,2012,8,0
150526539,2013,10,1
38693218,2014,22,6
38693371,2013,32,12
38693452,2004,39,16
38694152,2013,2,5
38695933,2006,38,35
38697548,2017,29,0
13970625,2018,39,3
13970822,2016,36,9
13970832,2017,24,5
13972239,2011,23,10
13972762,2014,10,5
13973266,2014,37,13
13973900,2018,22,3
13974843,2014,13,1
13976162,2002,26,12
13976295,2018,38,1
13976739,2008,68,19
13977222,2009,8,25
13977351,2018,7,2
13977367,2005,14,0
13977591,2011,56,30
13978057,2014,0,3
13978452,2018,0,0
13978609,2013,102,73
13978651,2018,33,2
13978671,2002,16,8
158450921,2017,6,1
158455051,2017,8,0
158456419,2018,25,0
158457042,2018,4,0
148381658,2016,34,13
39150038,2015,9,0
39151355,2006,11,1
39152031,2013,15,1
39153412,2011,0,3
39155437,2016,28,3
39158045,2010,0,0
182947782,2019,25,0
182948228,2019,26,0
182948765,2019,49,5
77418293,2016,0,1
49550877,2018,25,0
49554850,2011,13,6
49555709,2018,32,1
49556503,2017,7,1
49557005,2018,23,0
49559626,2018,0,1
49559982,2018,28,1
155661550,2019,89,0
155667923,2015,10,0
1780691,2004,5,1
1780727,2017,22,2
1780995,2014,156,17
1781203,2013,20,17
1781722,2005,17,3
1781833,2015,18,2
1781888,2016,65,3
1782119,2013,12,23
1782148,2006,0,0
1782201,2009,35,30
1785478,2017,9,2
1786271,2013,9,1
1787091,2012,18,10
1787215,2013,17,43
1787309,2017,58,1
1787508,2001,61,17
1788399,2016,26,4
1789134,2016,37,24
1789237,2016,9,47
1789422,2007,35,9
1789620,2004,41,0
4930154,2017,9,1
4930587,2011,14,8
4931082,2017,30,1
4931333,2017,11,1
4931340,2018,27,6
4931475,2018,36,1
4931583,2014,40,0
4931630,2018,18,1
4931636,2018,6,0
4931771,2018,54,3
4932582,2007,30,0
4932871,2015,109,45
4933861,2011,26,1
4934214,2018,37,12
4934571,2007,30,3
4935316,2014,33,13
4936724,2011,14,5
4936980,2018,35,1
4937284,2018,37,0
4937314,2002,12,8
4937492,2005,90,10
4937592,2018,37,3
4938337,2011,6,0
4938505,2011,15,39
4939024,2011,3,1
4939363,2018,42,3
4939927,2018,42,7
119557341,2019,30,0
119559452,2019,8,0
196479251,2017,18,0
41321861,2005,21,11
41323774,2015,0,0
41327319,2004,22,16
41328755,2007,0,3
2340368,2012,19,81
2342147,2014,8,0
2342393,2015,20,3
2343026,2014,56,0
2344285,2008,42,11
2344512,2005,39,0
2345761,2003,36,57
2346048,2006,45,281
2346230,2004,6,26
2348035,2009,27,21
2348510,2015,16,7
2348586,2015,42,1
2348804,2010,16,14
2348853,2015,33,7
2349061,2004,20,0
2349199,2002,25,18
2349713,2017,27,1
18940541,2001,8,0
18941095,2013,49,2
18942509,2007,7,16
18942886,2008,28,17
18943040,2005,22,5
18944564,2005,51,3
18944959,2014,37,0
18945298,2016,39,9
18946582,2014,25,19
18948011,2012,39,15
18948289,2016,9,0
18948412,2016,10,0
18948464,2017,0,0
18948522,2014,17,7
18948697,2016,45,3
18949612,2008,105,58
7960461,2005,24,130
7960994,2006,7,1
7961930,2008,34,2
7963354,2011,61,61
7963502,2004,10,5
7964475,2011,9,18
7965099,2008,7,3
7965249,2015,3,0
7965828,2010,5,14
7966394,2016,26,3
7966739,2004,24,0
7969049,2009,80,14
7969222,2015,21,28
32160354,2011,33,12
32161432,2013,41,9
32162147,2006,9,13
32164333,2016,27,2
32165287,2004,1,0
32165861,2017,24,2
32166526,2004,9,4
32169954,2013,34,7
4961320,2016,38,1
4961519,2016,21,3
4961666,2017,23,0
4961883,2017,57,9
4962472,2016,46,42
4962539,2016,0,13
4962736,2015,4,10
4962788,2017,49,0
4962795,2017,52,9
4962872,2016,14,4
4963381,2008,5,22
4963613,2017,14,0
4963619,2018,14,2
4963728,2018,55,3
4964287,2016,25,3
4964472,2017,52,2
4964970,2017,0,0
4965035,2018,21,3
4965184,2016,15,1
4965215,2011,27,95
4965314,2017,33,0
4965409,2018,27,1
4965645,2018,53,3
4965673,2018,0,2
4965718,2018,1,2
4966258,2017,35,3
4966361,2016,0,0
4966418,2016,38,2
4966449,2018,20,0
4966502,2014,0,7
4967009,2017,16,1
4967154,2017,49,1
4967443,2017,15,0
4968005,2017,87,2
4968133,2018,25,6
4968144,2017,15,5
4968537,2016,45,1
4968830,2016,30,5
4969541,2015,33,0
33590357,2012,6,4
33590774,2003,31,26
33592203,2007,0,2
33593362,2017,29,0
33595138,2006,2,16
33595301,2006,13,7
33595747,2009,1,5
33598648,2012,67,4
32891415,2017,81,0
32891992,2014,0,0
32892350,2004,12,3
32892954,2003,6,0
32893600,2005,43,18
32894515,2017,0,9
32894589,2006,16,14
32895777,2012,0,0
141734899,2005,0,0
141735951,2013,0,5
141739062,2015,37,0
208953350,2019,29,0
208955108,2019,43,2
208955386,2019,14,0
208955936,2019,69,0
208956372,2020,40,0
208956875,2019,34,0
208957005,2019,29,0
208957095,2019,16,0
208957238,2019,13,0
208957250,2019,24,0
208957322,2019,10,0
208957483,2019,25,0
208957950,2019,34,0
208957990,2019,21,0
208958054,2019,49,0
208958199,2019,24,0
42975694,2001,55,2
42976124,2015,15,2
42979270,2005,4,4
42979689,2013,23,9
42979862,2016,22,0
117799200,2019,107,0
167910135,2013,0,0
167910595,2002,0,55
167913963,2014,0,0
167919276,2015,0,0
213011808,2020,85,0
79451612,2014,16,0
79455542,2014,11,0
79459380,2017,35,0
79459509,2011,7,0
199080916,2019,18,0
53870198,2012,17,10
53871312,2018,35,4
53871895,2018,21,2
53872001,2018,49,3
53872061,2018,0,2
53872526,2019,49,0
53872607,2018,2,4
53872866,2019,43,2
53873298,2018,0,0
53873898,2018,7,0
53874188,2018,181,0
53874905,2018,41,1
53878634,2018,49,0
153470136,2015,5,0
153470551,2009,27,34
153470587,2011,7,0
153470591,2008,10,1
153472302,2003,25,19
153472750,2007,0,0
153474285,2012,8,0
153477593,2013,1,0
153478308,2012,6,1
29791409,2016,51,15
29792258,2015,36,0
29792296,2014,0,5
29792323,2009,2,16
29792488,2007,14,22
29792937,2017,14,0
29794777,2017,2,0
29797991,2011,0,5
29799666,2014,35,12
171056096,2015,0,0
41921732,2012,41,32
41923448,2005,4,2
41925371,2013,38,21
41925598,2013,20,4
41929946,2013,20,3
58987335,2013,5,0
144930010,2013,1,0
144930679,2014,11,12
144931038,2013,7,0
144932051,2011,0,0
144934689,2007,45,44
144936245,2013,3,0
144937285,2011,22,2
137007454,2015,0,1
153690301,2013,8,7
153692528,2008,0,0
153696258,2015,1,1
153698398,2012,10,0
21980037,2012,6,8
21981762,2011,24,0
21982009,2008,14,46
21983446,2013,26,19
21983669,2017,50,0
21984954,2005,11,11
21985236,2004,0,0
21985239,2005,19,4
21985264,2017,0,1
21985498,2013,38,11
21985886,2016,28,2
21985989,2012,20,4
21986887,2013,30,0
21988654,2011,9,44
21988729,2017,3,0
21989219,2015,21,2
21989601,2004,116,32
21989643,2013,20,42
113423023,2015,10,0
39191225,2005,7,0
39193077,2016,9,3
39193191,2011,46,5
39194513,2004,0,1
39195849,2002,11,0
39197058,2013,34,4
39197107,2015,1,2
39198671,2008,37,3
67880450,2009,2,0
67881825,2009,0,0
24111955,2014,6,4
24112017,2010,3,0
24112772,2012,36,14
24113112,2014,42,0
24113439,2015,0,1
24114288,2004,0,2
24115219,2008,20,6
24115697,2017,17,1
24115905,2007,13,0
24116027,2013,30,0
24116105,2008,18,40
24116382,2008,0,0
24116967,2004,14,73
24117884,2018,11,1
24119480,2010,10,0
24119521,2014,54,11
151460373,2001,0,0
14720632,2012,471,132
14721846,2012,66,24
14722033,2015,0,6
14722381,2013,28,0
14722438,2010,19,26
14722948,2016,49,11
14723930,2015,57,3
14724076,2013,10,9
14724791,2012,45,9
14724858,2014,45,9
14725909,2012,28,40
14727230,2013,41,4
14727716,2014,36,19
14727802,2007,19,13
14728004,2015,46,5
14728450,2007,15,0
22710259,2013,7,1
22710300,2007,35,1
22711356,2014,22,11
22712501,2005,0,34
22712508,2014,20,0
22712596,2006,22,21
22713716,2011,18,12
22714632,2009,33,5
22715764,2009,0,35
22716585,2005,11,0
22716946,2010,6,7
22717121,2004,12,0
22717226,2013,27,1
22717567,2013,2,1
22717954,2004,1,0
22717956,2005,8,0
22718290,2008,0,7
22718799,2013,40,5
22719773,2017,39,1
58010040,2019,37,0
58010144,2019,8,2
58010169,2019,40,2
58010288,2019,128,0
58010974,2018,48,1
58011098,2019,34,0
58011234,2018,49,1
58011315,2019,16,0
58011688,2019,23,2
58011862,2019,23,0
58012167,2018,115,0
58012461,2019,25,1
58012649,2018,8,0
58014246,2019,29,1
58014300,2019,52,1
58014366,2019,38,2
58014437,2019,56,0
58014470,2019,35,18
58014598,2018,10,0
58014772,2019,23,0
58014910,2018,49,0
58014958,2019,18,1
58015004,2019,88,0
58015648,2019,0,1
58015656,2019,18,2
58015668,2019,15,0
58015679,2018,0,0
58016062,2019,16,0
58016118,2018,14,0
58016145,2019,42,0
58016192,2019,49,2
58016286,2019,35,1
58016851,2007,14,2
58018750,2018,37,0
55950148,2012,23,7
55951291,2009,8,1
55951807,2016,18,0
55952044,2012,16,2
55953381,2018,34,0
55954025,2006,11,0
55954063,2014,0,4
55954528,2017,43,0
55956872,2012,17,1
55958117,2009,31,7
55958798,2007,6,0
14490644,2010,27,5
14491097,2013,63,0
14491608,2010,38,17
14491897,2008,24,15
14492760,2014,36,19
14492794,2013,117,11
14493424,2016,24,2
14493856,2015,32,6
14494511,2011,34,15
14494843,2016,81,0
14495125,2015,0,0
14496228,2016,58,2
14496661,2011,0,14
14497466,2015,6,7
14497998,2002,16,7
14498904,2015,27,6
14499003,2013,0,4
14499038,2017,46,1
14499568,2010,54,5
14499690,2011,30,14
155631176,2002,9,10
155633890,2014,7,0
155634170,2006,0,0
155634427,2005,1,6
155636339,2015,0,0
155637536,2019,16,0
166250275,2012,7,2
166251634,2010,6,2
166255763,2008,12,6
166255819,2013,18,1
166258996,2013,0,1
46092621,2014,7,0
46096699,2006,3,0
46097753,2008,13,0
46099190,2006,29,7
46099404,2015,44,14
46099795,2005,0,0
2980268,2017,22,7
2980321,2011,30,16
2980578,2011,31,1
2981159,2017,17,0
2981361,2017,0,8
2982025,2009,17,0
2982547,2004,23,1
2982875,2016,0,0
2983115,2007,28,98
2983580,2015,11,9
2983600,2011,6,0
2984267,2017,30,0
2984500,2014,27,30
2984705,2016,25,3
2985224,2007,0,0
2985797,2013,53,8
2985852,2005,26,22
2986677,2009,14,20
2986743,2015,47,23
2988008,2016,58,4
2988295,2014,0,35
2988356,2014,180,18
2988456,2010,18,7
2988762,2011,16,0
2989777,2014,51,15
148007202,2016,1,0
148007840,2016,3,0
29780477,2009,0,3
29782958,2010,9,1
29783013,2010,32,54
29783303,2005,15,27
29784962,2012,110,149
29786106,2005,4,2
29786437,2010,3,2
29787141,2005,43,29
29788827,2012,22,61
29789596,2011,18,9
29789882,2016,1,0
41302312,2012,26,7
41304383,2013,41,7
41305054,2012,1,7
41306767,2004,1,0
41307351,2009,0,0
41308641,2009,67,37
157300757,2018,16,1
157301967,2005,0,0
157304200,2016,6,0
157308222,2015,22,0
157309197,2007,0,8
43751033,2001,24,4
43752218,2013,47,16
43752294,2010,23,11
43754221,2018,0,3
205481336,2011,18,3
205483951,2018,47,58
205484682,2014,49,10
205486004,2009,37,14
205487308,2012,62,395
205487358,2012,0,23
205489422,2012,68,3
205489906,2017,29,5
30590085,2017,0,1
30593445,2016,15,0
30597297,2013,12,21
30597841,2016,25,22
30598339,2014,13,2
33440652,2013,27,19
33441276,2008,13,12
33441802,2012,16,4
33441933,2002,19,19
33442819,2014,0,9
33442988,2008,15,38
33445877,2001,8,1
33446385,2012,41,5
33449474,2006,0,8
107893052,2004,8,2
8570508,2016,29,1
8570720,2010,21,5
8570910,2006,122,462
8571327,2011,7,0
8571526,2010,19,13
8571644,2014,22,4
8572359,2011,27,19
8572386,2014,17,10
8572445,2009,24,25
8572463,2012,24,2
8572942,2011,23,4
8573128,2004,23,53
8573186,2017,31,0
8573561,2007,22,9
8575753,2010,9,0
8576919,2014,23,0
8577419,2015,0,30
8578238,2002,27,0
8578496,2007,12,0
8579681,2012,39,16
88501405,2019,24,0
88502511,2008,6,0
88505302,2011,2,2
88505866,2017,52,5
88507579,2013,10,0
88508740,2015,32,0
88508849,2017,63,6
24690312,2016,16,0
24691290,2017,28,0
24692220,2005,28,8
24692449,2016,38,2
24692467,2005,10,8
24692911,2011,41,84
24692925,2018,6,0
24693303,2003,1,2
24693733,2012,41,7
24694099,2006,16,0
24694104,2016,19,3
24694846,2015,58,1
24694858,2017,38,2
24695155,2007,23,2
24695522,2017,31,2
24698572,2006,32,30
24698986,2014,11,1
24699815,2005,3,7
25240665,2017,21,0
25243175,2004,23,1
25244161,2015,7,7
25244689,2006,29,48
25245951,2013,43,2
25246229,2017,31,1
25246887,2008,11,64
25247915,2011,17,6
25247933,2004,10,10
25248242,2018,0,2
25249011,2017,45,9
25249295,2004,5,1
25249457,2004,23,23
25249728,2007,21,12
25249997,2015,19,3
134796394,2019,3,0
25781039,2013,39,48
25781575,2013,1,6
25781797,2005,19,138
25782554,2017,27,0
25783443,2007,31,17
25783712,2009,42,6
25784405,2005,13,17
25785015,2011,1,1
25785108,2015,31,7
25785378,2012,10,0
25785860,2012,15,31
25786236,2016,34,0
25786452,2012,19,11
25787215,2014,9,10
25787379,2010,23,8
25787822,2003,17,2
25788396,2014,75,2
25788411,2016,23,6
72864853,2012,0,0
72865977,2003,7,0
206540934,2012,0,9
206541349,2012,0,37
206547224,2008,8,1
206547440,2009,9,7
206548907,2013,2,626
206549109,2015,18,6
56643674,2015,5,1
56645106,2018,145,0
56647444,2014,11,0
10340031,2013,32,8
10340310,2005,1,0
10340722,2009,10,3
10341152,2012,116,0
10341171,2004,5,10
10341897,2012,30,6
10341937,2004,11,2
10341983,2017,46,4
10342845,2009,16,16
10343883,2013,27,5
10344333,2017,34,11
10344522,2001,1,0
10344598,2015,16,4
10345268,2005,12,0
10346515,2003,14,0
10347111,2017,22,0
10347893,2016,23,6
10348035,2014,15,1
10348445,2005,12,2
10349132,2016,22,14
10349363,2014,11,12
19970776,2015,0,0
19971475,2014,15,8
19972507,2004,0,0
19974208,2003,10,4
19974263,2005,17,7
19975637,2008,33,21
19975827,2016,32,6
19976050,2002,24,0
19976370,2016,17,1
19977641,2003,25,1
19977792,2018,16,0
19978185,2017,10,1
19979845,2004,7,3
19110357,2010,3,0
19110926,2005,0,29
19111048,2014,31,7
19112791,2018,88,2
19113344,2004,21,20
19113581,2018,15,2
19114173,2006,0,0
19114263,2004,1,0
19114304,2017,28,5
19114423,2012,4,0
19114797,2017,45,1
19116581,2010,18,6
19116633,2003,0,30
19116880,2011,25,3
19117777,2017,27,12
19118317,2011,29,69
19118948,2016,37,3
19119123,2011,12,8
19119223,2003,31,18
19119658,2014,160,73
145361836,2002,0,9
145363387,2006,24,2
143400390,2002,9,15
143401544,2003,1,0
143401948,2010,0,4
143402782,2015,16,3
143408706,2013,9,0
17460801,2002,54,0
17461580,2013,35,19
17462379,2006,0,5
17464106,2015,324,20
17464272,2015,31,9
17464716,2016,24,4
17464760,2016,39,8
17465217,2012,33,21
17465602,2014,31,13
17465752,2014,22,6
17466972,2004,0,1
17468360,2011,27,13
17469088,2013,25,7
17469492,2014,21,2
201710135,2019,23,0
201710142,2019,48,0
201713219,2019,57,0
201714105,2019,0,4
201714189,2019,43,0
201714232,2019,32,0
201714245,2019,44,0
201716426,2019,20,1
201716606,2019,27,0
201716783,2019,46,2
18970012,2011,5,0
18970056,2012,22,28
18970143,2011,20,0
18970689,2015,4,0
18970791,2003,41,94
18971674,2014,38,6
18971812,2005,0,0
18971820,2013,11,0
18972049,2014,37,1
18973237,2016,52,31
18973548,2010,12,12
18974162,2005,33,21
18974306,2013,28,6
18974441,2011,0,1
18974676,2005,9,8
18974925,2011,31,15
18975325,2015,34,1
18975558,2012,93,19
18976155,2007,35,70
18977323,2015,19,0
18977614,2005,28,4
18979033,2012,38,20
18979979,2016,32,0
44300270,2017,8,1
44303525,2007,0,0
550428,2015,80,0
550442,2008,36,3
550454,2007,23,20
550840,2016,5,45
551532,2016,22,11
551811,2016,29,1
551815,2017,14,21
552403,2015,45,1
552699,2006,0,20
554398,2010,33,71
554532,2014,40,6
554824,2009,16,5
555891,2014,32,3
556528,2009,99,98
557315,2011,70,22
557593,2016,0,2
557662,2015,3,7
557881,2014,78,0
558077,2011,12,6
558231,2011,49,18
558384,2008,62,27
558514,2005,12,0
559476,2017,17,1
559725,2009,49,0
80210516,2014,9,0
80211287,2014,0,0
80211421,2017,2,0
80217332,2017,22,0
80219235,2017,0,0
114579078,2010,3,2
211417984,2019,0,0
18430402,2014,67,5
18430954,2015,0,8
18431413,2014,88,6
18431729,2012,32,10
18431747,2011,35,1
18432201,2012,78,3
18432379,2015,17,0
18432624,2016,39,13
18432701,2014,22,15
18433096,2013,84,3
18433538,2012,20,17
18434875,2009,7,2
18437274,2014,31,18
18438128,2011,24,51
18438295,2015,38,3
18438380,2015,52,9
18438591,2015,44,15
18438908,2015,51,3
18438910,2012,0,0
18439005,2016,30,3
18439022,2001,27,36
18439452,2007,52,30
18439527,2015,20,6
43790306,2004,15,1
43790669,2017,52,0
43791902,2001,23,1
43794155,2001,14,6
159162594,2019,25,0
159164517,2010,2,0
17660117,2007,54,36
17660338,2014,34,38
17660406,2009,8,13
17660427,2016,22,4
17660730,2009,13,87
17661501,2012,29,13
17661957,2015,37,2
17663078,2015,30,2
17664274,2014,46,0
17664857,2004,12,0
17665317,2012,42,1
17666784,2003,2,11
17667198,2007,0,0
17667222,2010,39,32
17669704,2001,63,29
17669805,2008,31,13
206073975,2016,20,1
206074356,2018,0,0
206074775,2017,18,4
206075088,2018,1,2
206075208,2017,0,19
31030621,2001,9,10
31033015,2006,13,3
31037041,2011,28,90
31037101,2007,40,42
31038408,2016,29,0
31039589,2013,5,1
27080304,2004,10,0
27084214,2014,4,5
27087148,2012,95,30
27087304,2010,1,3
27087429,2003,4,51
27088109,2004,0,4
27089050,2008,21,4
32873172,2008,25,11
32873720,2017,33,7
32874249,2012,40,14
32874291,2003,27,1
32875293,2003,9,5
32875523,2009,45,24
37140456,2004,21,0
37141062,2010,41,22
37141497,2016,20,2
37142007,2006,6,7
37142538,2013,15,0
37145506,2015,3,2
37145906,2006,24,7
37146651,2006,5,13
37147465,2010,10,1
37148010,2015,49,6
37149329,2016,34,6
10020698,2012,34,17
10020932,2012,25,5
10021516,2012,32,6
10021906,2015,31,0
10022176,2010,37,1
10022870,2017,16,2
10023614,2016,85,16
10024223,2009,44,13
10025090,2010,43,1
10025210,2018,60,56
10025374,2004,29,16
10025425,2014,0,15
10025545,2009,12,26
10026230,2011,32,35
10026763,2005,21,36
10027181,2010,15,2
10027672,2002,0,88
10028019,2017,99,0
